,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
2017-01-01 13:00:00.055,0,0,0,0,0,0,0,0,0,4.316490682,1.477929955,0.622691275,6.0055941,2.359178121,2.580375,1.212181848,0.80964115,1.064607817,0.864928156,1.9145,0.235159047,1.505160012,0,0,0,1.770416667,2.600219956,9.896441242,1.996969039,2.897416667,1.057275155,0.377689802,0.36997288,1.813474406,1.301850549,0.51181675,0.969402046,1.432076646,2.276108469,0.997261824,1.209389385
2017-01-01 14:00:00.060,0,0,0,0,0,0,0,0,0,2.255795326,3.701680059,0.634660627,5.558484215,4.12922479,4.647712908,2.612381268,4.338073093,0.453552936,1.676249244,3.065274602,0.505275327,0.576633697,0,0,0,3.761089114,0.575671303,11.53655254,2.661842323,4.37875615,0.765101834,0.641553314,0.465207392,1.563232258,0.974077244,0.553537909,2.4129018,0.773653497,1.659051463,0.962768805,1.627906893
2017-01-01 15:00:00.065,0,0,0,0,0,0,0,0,0,2.139521624,2.85034856,0.910921152,0.779745257,1.296964756,3.893381108,2.50687367,1.718024945,1.537427562,2.423427394,1.980650418,0.743434431,0.329341473,0,0,0,2.423427394,0.72167048,8.819722282,1.402120052,3.946979406,0.711385007,0.198206765,1.286940611,1.35275,2.098041214,1.502851491,2.085156564,0.54432052,1.466681048,1.06659111,1.499423898
2017-01-01 16:00:00.070,0,0,0,0,0,0,0,0,0,2.64402682,2.295201106,2.943262953,1.182943507,2.030875,5.821067378,2.555541753,2.992791667,0.502997758,2.26420584,0.875900061,1.253259392,0.144772159,0,0,0,1.363541667,1.138752969,3.411265246,1.080518979,2.540500654,0.803937648,0.564389636,0.76386186,0.880665411,1.058362819,0.459680104,2.329105002,0.670283697,1.96731639,1.137490108,0.676958333
2017-01-01 17:00:00.075,0,0,0,0,0,0,0,0,0,4.088583333,3.100841015,1.949096744,1.343342627,1.157637424,2.560120323,2.340916667,2.021245908,1.314914537,2.027958333,0.605040208,1.725158388,0.308871756,0,0,0,2.523602018,1.96743149,7.274166667,1.454703713,1.466324198,1.00537575,0.723105031,0.945853543,1.92632806,0.649616434,1.007190508,2.978743241,0.983819211,1.608580011,0.999391815,0.881609277
2017-01-01 18:00:00.080,0,0,0,0,0,0,0,0,0,5.332483941,0.977212074,2.391375,1.913576533,2.641924218,3.578369769,1.901732062,1.74041578,0.821183025,1.113291667,0.595971504,1.40664611,0.171178451,0,0,0,1.254587229,1.936164329,9.531107289,4.774793996,3.195425307,1.750852668,0.614575325,0.792128693,2.390275991,1.468897796,0.753605195,1.080678192,2.271422488,1.888386432,0.901251816,0.569376484
2017-01-01 19:00:00.085,0,0,0,0,0,0,0,0,0,3.758853118,2.228478233,1.511761702,1.354178513,2.391487659,3.445574072,3.99904762,3.019125984,2.46907409,1.111297312,0.645604273,0.531404515,0.226410407,0,0,0,2.274708333,1.140862529,5.376993334,3.708833333,1.538204191,2.096630392,0.957829099,0.48063985,2.534457575,1.306699404,0.333078797,1.231753835,2.848782621,2.518157745,0.364352767,0.903583333
2017-01-01 20:00:00.090,0,0,0,0,0,0,0,0,0,5.560780456,2.855107489,2.583253183,1.735452075,2.239741714,1.237972951,1.172996471,3.171130721,2.86125253,2.520453662,0.639157652,0.236588701,1.652873079,0,0,0,2.356622132,0.470893034,12.16487939,5.583558619,5.567796685,0.842693442,1.010041667,0.351385969,2.213656845,0.972247583,0.485625,2.28261008,1.820780631,0.756919005,1.159536256,1.613276931
2017-01-01 21:00:00.095,0,0,0,0,0,0,0,0,0,4.3855,2.63650296,2.551890991,1.696009983,2.04160238,4.084574671,2.608375,2.98247957,1.470291667,1.133110676,0.382201027,0.53249777,1.476777685,0,0,0,0.623300954,1.068898885,12.90234087,4.594966423,3.720208333,0.756875,0.929541667,0.723625,2.490383174,0.821544241,0.220578054,1.247748775,4.169318775,1.782070829,0.549476736,0.645606456
2017-01-01 22:00:00.100,0,0,0,0,0,0,0,0,0,2.976636906,1.18708093,1.803161001,0.958436878,0.991746287,1.748944244,1.834228882,4.581687112,0.982916667,0.538088921,0.444791667,0.443854439,1.746949832,0,0,0,0.538088921,0.534329567,12.04641989,3.604708333,2.557117713,0.777337909,0.804613371,1.521855783,2.027900959,1.167495504,0.219295623,0.874628404,2.45165603,2.081616407,1.169104139,1.050018789
2017-01-01 23:00:00.105,0,0,0,0,0,0,0,0,0,6.526718669,1.810375,2.185991075,1.253118122,2.399109641,3.317254292,1.210329449,2.7333781,2.125892406,0.428331802,0.550217192,0.118411087,0.357,0,0,0,0.428331802,0.678403993,11.38267234,2.556711596,5.113682586,1.021485378,0.209353479,0.69222245,1.749585492,1.152375,0.449458333,0.889652126,1.765354072,0.872543065,0.605506676,0.821381579
2017-01-02 00:00:00.110,0,0,0,0,0,0,0,0,0,7.10756998,2.493081125,2.343150343,2.332740917,2.023785767,6.476839508,3.369690816,1.304651895,0.893958333,0.56,0.656538996,0.185105282,0.302389377,0,0,0,0.273585183,0.906950202,12.25600208,4.947392363,3.983509319,0.658354263,0.289219663,0.739210553,1.307754072,0.524906638,0.670663013,0.840068482,1.723218049,0.519669355,1.030458333,0.837512493
2017-01-02 01:00:00.115,0,0,0,0,0,0,0,0,0,6.588062413,1.949851797,1.904769652,2.305373219,1.851477564,6.188902084,2.023785767,2.429893825,1.376927744,0.509789047,0.310070575,0.181408408,0.185210858,0,0,0,0.509789047,0.834528943,5.567868475,2.083664649,3.400243254,0.963316667,0.111571457,1.096020923,1.103623821,1.10482447,0.595209286,0.716543449,1.628165182,0.531781199,1.34835274,0.603639472
