# LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
2017-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.75,8482.6826171875,2334.85009765625,4445.265625,3130.395263671875,6666.79833984375,958.5999755859375,2531.300048828125,3023.5,1760.0999755859375,1994.2900390625,9958.1533203125,6005.7783203125,0.0,0.0,0.0,14926.9033203125,5343.16015625,1308.5,13501.529296875,4281.7001953125,1285.10009765625,1498.10009765625,690.300048828125,13448.75,10710.7158203125,17762.330078125,15747.7568359375,9622.7451171875,14493.9609375,1027.4000244140625,550.8900756835938
2017-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.679931640625,8485.6796875,2331.4599609375,4390.3466796875,3137.144287109375,6663.05224609375,957.800048828125,2526.10009765625,3021.400390625,1762.9000244140625,1993.8900146484375,9952.0517578125,5979.818359375,0.0,0.0,0.0,15048.0810546875,5456.59033203125,1312.89990234375,13422.900390625,4273.90966796875,1293.5999755859375,1496.9000244140625,688.7999877929688,14526.8896484375,10697.541015625,17762.2578125,15764.2119140625,9634.59375,14478.2900390625,1026.099853515625,551.9199829101562
2017-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.3399658203125,8462.5,2332.360107421875,4369.29248046875,3134.873779296875,6666.34619140625,957.3999633789062,2527.900146484375,3019.2001953125,1770.60009765625,1993.8199462890625,9951.025390625,5958.7919921875,0.0,0.0,0.0,15058.080078125,5445.75048828125,1308.5,13422.0400390625,4269.43994140625,1295.5999755859375,1498.2000732421875,688.7999877929688,13342.720703125,10708.5546875,17763.466796875,15768.8798828125,9633.7783203125,14493.462890625,1026.599853515625,554.1700439453125
2017-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.919921875,8439.1005859375,2328.89990234375,4357.28857421875,3132.953857421875,6602.7197265625,960.5999755859375,2526.099853515625,3020.499755859375,1766.5999755859375,1990.93994140625,9989.576171875,5973.90234375,0.0,0.0,0.0,15169.759765625,5497.97021484375,1309.199951171875,13425.279296875,4289.169921875,1294.7999267578125,1497.0,689.0,13294.3095703125,10705.470703125,17733.373046875,16152.4501953125,9629.861328125,14500.6123046875,1029.199951171875,554.8599853515625
2017-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.820068359375,8325.720703125,2333.139892578125,4343.4130859375,3134.5673828125,6593.333984375,960.2000122070312,2538.89990234375,3018.10009765625,1766.199951171875,1995.260009765625,10003.666015625,5953.005859375,0.0,0.0,0.0,15162.9599609375,5500.72021484375,1309.800048828125,13390.6103515625,4288.669921875,1295.2999267578125,1497.699951171875,689.5,13272.6708984375,10697.23828125,17735.3203125,16458.447265625,9620.2880859375,14495.5517578125,1032.5,551.5499877929688
2017-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.219970703125,8329.2197265625,2331.419677734375,4343.40185546875,3136.21435546875,6596.27587890625,957.0999755859375,2602.89990234375,3018.099853515625,1765.60009765625,1991.14990234375,10011.056640625,5960.6123046875,0.0,0.0,0.0,15146.759765625,5500.47998046875,1392.5,13340.3203125,4275.72998046875,1279.5,1498.0,688.5,13301.5302734375,10664.5634765625,17726.83984375,15648.0400390625,9621.138671875,14491.03515625,1027.0,553.1300048828125
2017-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.989990234375,8357.400390625,2330.619873046875,4356.255859375,3162.198974609375,6602.6982421875,960.3999633789062,2603.10009765625,3021.0,1771.39990234375,1992.7999267578125,10038.2783203125,5963.25048828125,0.0,0.0,0.0,15142.3193359375,5483.43994140625,1403.39990234375,13340.30078125,4267.2998046875,1277.0,1496.4000244140625,689.5000610351562,13455.2900390625,10672.23828125,17751.607421875,15608.1875,9619.7431640625,14463.033203125,1019.300048828125,555.5999755859375
2017-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.239990234375,8353.0400390625,2330.68017578125,4358.29150390625,3153.203857421875,6592.21044921875,958.2000122070312,2601.0,3020.10009765625,1951.0,1993.2100830078125,10000.59765625,5953.52685546875,0.0,0.0,0.0,15143.7587890625,5473.2900390625,1405.89990234375,13321.9794921875,4260.52001953125,1276.699951171875,1496.9000244140625,689.5,14382.890625,10665.435546875,17788.2734375,15680.2705078125,9630.943359375,14488.0810546875,1021.800048828125,556.7999877929688
2017-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.89990234375,8330.099609375,2328.60009765625,4371.31982421875,3152.13916015625,6549.8427734375,959.7999877929688,2600.39990234375,3019.699951171875,2041.2000732421875,1992.97998046875,9999.361328125,5961.3505859375,0.0,0.0,0.0,15152.98046875,5469.900390625,1401.0999755859375,13331.240234375,4266.7802734375,1268.4000244140625,1496.9998779296875,688.8999633789062,13338.6591796875,10685.0634765625,17764.140625,15654.0009765625,9636.9521484375,14854.7841796875,1029.5999755859375,553.7699584960938
2017-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.2200927734375,8334.259765625,2331.2001953125,4353.87890625,3157.076904296875,6527.083984375,960.2000122070312,2602.0,3018.699951171875,2039.9998779296875,1991.89013671875,10011.734375,5960.98046875,0.0,0.0,0.0,15146.4990234375,5331.12939453125,1405.9000244140625,13342.509765625,4258.3701171875,1266.9000244140625,1497.5,689.7000122070312,13262.3701171875,10699.5,17765.3125,15615.5947265625,9641.7431640625,15132.345703125,1033.39990234375,552.969970703125
2017-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.35009765625,8335.439453125,2329.059814453125,4391.47265625,3167.689453125,6524.99365234375,959.9000244140625,2603.199951171875,3022.999755859375,2042.800048828125,1991.5699462890625,10031.73046875,5959.013671875,0.0,0.0,0.0,15104.505859375,5276.2099609375,1406.4000244140625,13319.8701171875,4255.259765625,1268.9000244140625,1497.4000244140625,688.2999877929688,13306.8505859375,10684.6279296875,17771.40625,15681.2822265625,9640.2197265625,14629.4189453125,1024.0999755859375,555.5700073242188
2017-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.0299072265625,8325.900390625,2328.259765625,4545.8642578125,3173.056396484375,6525.072265625,960.7999877929688,2603.10009765625,3014.300048828125,2051.099853515625,1994.3499755859375,10038.3583984375,5958.919921875,0.0,0.0,0.0,14998.98046875,5235.29931640625,1402.9000244140625,13313.298828125,4259.93994140625,1265.7000732421875,1496.7999267578125,689.2000122070312,13245.099609375,10669.9755859375,17753.85546875,15692.44921875,9643.333984375,14640.8046875,1019.199951171875,556.2499389648438
2017-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.3099365234375,8298.599609375,2329.960205078125,4654.80810546875,3173.302490234375,6532.1123046875,971.5,2603.60009765625,3009.0,2048.60009765625,1990.7698974609375,9999.7060546875,5955.28271484375,0.0,0.0,0.0,14893.240234375,5193.7998046875,1403.39990234375,13310.7802734375,4258.4697265625,1268.800048828125,1497.2999267578125,689.0,13420.359375,10650.1103515625,17735.939453125,15764.1416015625,9654.07421875,14646.8759765625,1021.4998779296875,555.06005859375
2017-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.219970703125,8280.9404296875,2323.1201171875,4667.84619140625,3169.265380859375,6528.1123046875,975.5999755859375,2603.800048828125,3014.400146484375,2035.10009765625,1996.5198974609375,9965.6044921875,5970.13623046875,0.0,0.0,0.0,14873.458984375,5186.33984375,1406.4000244140625,13318.470703125,4269.2900390625,1266.699951171875,1496.0999755859375,688.0,14395.8798828125,10679.1279296875,17727.765625,15717.8974609375,9635.392578125,14669.009765625,1028.9998779296875,552.9100341796875
2017-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.9400634765625,8301.234375,2283.494873046875,4655.90673828125,3167.145751953125,6529.49853515625,964.0999755859375,2594.199951171875,3019.400146484375,2033.7000732421875,1995.2098388671875,9927.267578125,5946.01611328125,0.0,0.0,0.0,14871.740234375,5201.1201171875,1404.5999755859375,13322.048828125,4264.02001953125,1257.8001708984375,1495.9000244140625,688.5,13251.98046875,10682.41015625,17737.033203125,15719.91796875,9623.9892578125,14636.36328125,1025.0,552.5699462890625
2017-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.179931640625,8258.140625,2284.099853515625,4671.09375,3176.11083984375,6530.1005859375,960.6000366210938,2529.89990234375,3014.89990234375,2035.10009765625,1994.4798583984375,9919.6123046875,5954.17822265625,0.0,0.0,0.0,14873.978515625,5200.56982421875,1401.800048828125,13322.0703125,4259.169921875,1258.900146484375,1496.39990234375,687.699951171875,13242.2294921875,10671.234375,17771.443359375,15730.2138671875,9622.1005859375,14599.818359375,1021.0,556.7100219726562
2017-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.1700439453125,8247.2998046875,2282.7998046875,4616.06689453125,3175.098876953125,6520.50830078125,960.0,2529.5,3015.400146484375,2040.300048828125,1992.3599853515625,9919.537109375,5958.46826171875,0.0,0.0,0.0,14869.0390625,5196.0703125,1401.300048828125,13315.2392578125,4264.919921875,1273.9000244140625,1495.599853515625,688.5999755859375,13247.8505859375,10679.2412109375,17755.583984375,15745.16796875,9639.3310546875,14565.3466796875,1025.199951171875,557.9299926757812
2017-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.530029296875,8219.0205078125,2283.400146484375,4628.27880859375,3174.338134765625,6527.513671875,969.2000122070312,2529.5,3012.60009765625,2035.6002197265625,1989.5399169921875,9923.7158203125,5965.376953125,0.0,0.0,0.0,14885.6015625,5185.9404296875,1405.89990234375,13345.1201171875,4266.02978515625,1271.6998291015625,1495.7000732421875,687.9000244140625,13220.419921875,10662.7490234375,17731.96875,15742.4189453125,9638.037109375,14570.177734375,1026.2999267578125,555.4000244140625
2017-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.39990234375,8211.3603515625,2283.43994140625,4656.953125,3064.783447265625,6523.40380859375,976.0999755859375,2529.30029296875,3017.89990234375,2033.0,1991.5001220703125,9908.73828125,5957.48046875,0.0,0.0,0.0,14793.0595703125,5204.169921875,1402.5999755859375,13349.3994140625,4268.759765625,1266.0,1495.300048828125,687.5,13237.330078125,10676.72265625,17701.75,15738.3046875,9655.96484375,14578.1767578125,1031.199951171875,553.3099975585938
