,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
2017-03-03 10:00:07.360,0,0,0,0,0,0,0,0,0,1.960419922,4.749399902,2.148300048828125,4.099905762,3.318495361328125,2.965635986328125,0.9527000122070312,2.316899902,2.696200195,2.0172000732421878,2.143719970703125,10.18367578,4.871036621,0,0,0,14.28108008,4.50947998,1.113,11.84851074,3.531410156,1.0085000610351562,1.5545,0.7499000244140624,14.7167002,12.49274219,15.25010547,18.22416016,11.35868848,13.11766016,1.096199951171875,0.44225
2017-03-03 11:00:07.365,0,0,0,0,0,0,0,0,0,1.9588399658203124,4.742720703,2.147939941,4.120734375,3.321200195,2.958005859,0.9502000122070312,2.316500244140625,2.692399902,2.018099853515625,2.145369873046875,10.16112402,4.863062012,0,0,0,14.30943945,4.619719727,1.112800048828125,11.10116016,3.530330078,1.0097999877929686,1.553699951171875,0.7491000366210937,14.07027051,12.50345996,15.22967676,18.20903711,11.37064941,13.13759375,1.094300048828125,0.4410500183105468
2017-03-03 12:00:07.370,0,0,0,0,0,0,0,0,0,1.957850098,4.746459961,2.146919922,4.164209961,3.311041748046875,2.95837207,0.953699951,2.314099853515625,2.696700195,2.009799805,2.148140137,10.18538086,4.863950195,0,0,0,14.29288086,4.613540039,1.1114000244140625,11.08364063,3.529590087890625,1.095199951171875,1.5535999755859375,0.748699951,14.01226953,12.49219629,15.22920117,18.20107031,11.38243262,13.11380664,1.097300048828125,0.4413399658203125
2017-03-03 13:00:07.375,0,0,0,0,0,0,0,0,0,1.957489990234375,4.726680176,2.146919922,4.16201123,3.309756591796875,2.959817871,0.951800049,2.316300048828125,2.693100098,2.0061998291015626,2.146209961,10.19104395,4.866044434,0,0,0,14.26278027,4.585419922,1.1145,11.08783008,3.523640137,1.1989998779296875,1.553599853515625,0.7486000366210938,14.84371875,12.53203906,15.28672949,18.1959375,11.37692969,13.09142188,1.0972000732421876,0.4420299987792969
2017-03-03 14:00:07.380,0,0,0,0,0,0,0,0,0,1.961959961,4.726819824,2.147019775390625,4.169046387,3.320518066,2.95547998,0.9505,2.387099853515625,2.686599853515625,2.0065,2.144580078,10.17759961,4.874399902,0,0,0,14.27193945,4.60072998,1.114300048828125,11.07733105,3.525710205078125,1.198,1.553300048828125,0.7489000244140624,14.89561035,12.50639258,15.27319141,18.19825977,11.36394043,13.0855293,1.096300048828125,0.4425
2017-03-03 15:00:07.385,0,0,0,0,0,0,0,0,0,1.960530029296875,4.746220215,2.146780029296875,4.165425293,3.320608887,2.95847998,0.9526000366210936,2.391,2.686399902,2.0105,2.145620117,10.17078711,4.885127441,0,0,0,14.21534082,4.633200684,1.1140999755859375,11.07200977,3.51252002,1.158,1.553600098,0.7498999633789063,15.40705957,13.43811621,15.2870293,18.18567188,11.38199707,13.07591406,1.0917999267578125,0.4411199645996094
2017-03-03 16:00:07.390,0,0,0,0,0,0,0,0,0,1.961139892578125,4.730380371,2.146039794921875,4.165881836,3.314911865234375,2.960693848,0.9504000244140623,2.391600098,2.684699951171875,2.005399902,2.144469970703125,10.16855078,4.862939941,0,0,0,14.22921875,4.622530273,1.113199951171875,11.06827051,3.532700195,1.0779000244140624,1.553300048828125,0.7492000122070313,14.95629004,12.75946777,15.33573633,18.16479688,11.39778809,13.10869238,1.093199951171875,0.4408499755859375
2017-03-03 17:00:07.395,0,0,0,0,0,0,0,0,0,1.9606400146484373,4.72007959,2.145260009765625,4.169140137,3.312568848,2.968826172,0.9625999755859376,2.389199951171875,2.695400146484375,2.0005999755859376,2.144860107421875,10.34641602,4.866151367,0,0,0,14.2187002,4.626060059,1.113,11.0712793,3.539369873046875,1.0349000244140625,1.5527999267578123,0.749,14.07826953,12.60221582,15.32722852,18.17138281,11.39797266,13.09536914,1.0964000244140626,0.4410299987792969
2017-03-03 18:00:07.400,0,0,0,0,0,0,0,0,0,1.959649902,4.722060059,2.146200195,4.164942383,3.317923095703125,2.981592041015625,0.9698999633789064,2.391799805,2.701800048828125,2.000499877929688,2.140050048828125,11.03867578,4.860497559,0,0,0,14.18626074,4.579359375,1.114,11.08111035,3.520579833984375,1.0132000122070313,1.553,0.749100098,14.06038086,12.2751416,15.31777539,18.15176563,11.37976758,13.08122559,1.0924998779296875,0.4414399719238281
2017-03-03 19:00:07.405,0,0,0,0,0,0,0,0,0,1.959109863,4.74515918,2.14447998,4.121553223,3.319178955078125,2.959541992,0.951300049,2.392400146484375,2.707300048828125,2.0034000244140624,2.141909912109375,10.26728125,4.860766113,0,0,0,14.15986035,4.53242041,1.113600098,11.0785791,3.521489746,1.0144000244140623,1.5527000732421874,0.7495000610351562,14.09920996,12.27704297,15.32815137,18.12849023,11.37525195,13.08422266,1.0924000244140626,0.4418699951171875
2017-03-03 20:00:07.410,0,0,0,0,0,0,0,0,0,2.973060059,4.746780273,2.147,4.017982666015625,3.316472656,2.961961914,0.9540999755859376,2.393199951171875,2.703699951171875,2.004399902,2.153929931640625,10.25967383,4.864491699,0,0,0,14.1724209,4.535009766,1.111300048828125,11.06968945,3.52775,1.0117999267578126,1.5537000732421875,0.7487999267578125,14.0691709,12.29873828,15.34930078,18.13448633,11.38322461,13.06097949,1.0979000244140624,0.4420499877929687
2017-03-03 21:00:07.415,0,0,0,0,0,0,0,0,0,2.47372998,4.71942041,2.143939941,4.019126953,3.308960938,2.956354004,0.9523999633789062,2.390599853515625,2.697800048828125,1.9979998779296877,2.141750244140625,9.195553711,4.861474609,0,0,0,14.16890039,4.492660645,1.1145999755859377,11.06810938,3.527789794921875,1.0084999389648437,1.5522999267578126,0.7499000244140624,14.74302051,12.28174707,15.30855176,18.11600977,11.3804248,12.95169141,1.0995,0.44126001
2017-03-03 22:00:07.420,0,0,0,0,0,0,0,0,0,2.057149902,4.72194043,2.1465,3.986849609,3.310500488,2.954701904296875,0.9545999755859376,2.391699951171875,2.698599853515625,1.999699951171875,2.152570068359375,9.043306641,4.862989746,0,0,0,14.1304209,4.41925,1.1140999755859375,11.07394043,3.525769775390625,1.0575,1.5525999755859374,0.749800049,14.75416992,12.30478125,15.30860742,18.11366992,11.39705273,12.95789844,1.0995999755859376,0.4410599975585937
2017-03-03 23:00:07.425,0,0,0,0,0,0,0,0,0,2.046560059,4.732639648,2.145640137,3.924188477,3.318713623046875,2.962436035,0.9714000244140624,2.393100098,2.704,2.002800048828125,2.149130126953125,9.050167969,4.860936035,0,0,0,14.20434082,4.5645,1.113300048828125,11.08530957,3.531209961,1.1905999755859376,1.5522999267578126,0.748800049,14.04241016,12.29929297,15.3386582,18.11933398,11.40611719,12.93825,1.1034000244140625,0.4414100036621093
2017-03-04 00:00:07.430,0,0,0,0,0,0,0,0,0,2.043989990234375,4.748880371,2.144959716796875,3.931511719,3.317255859,2.96223584,0.963699951,2.393399902,2.700300048828125,2.0065999755859374,2.961130371,9.049646484,4.861803711,0,0,0,14.25560156,4.661919922,1.1122000732421875,11.07943066,3.529209961,1.1955,1.5529000244140625,0.7489000244140624,14.25294043,12.3016875,15.34258008,18.40071289,11.38058203,12.94155762,1.1015,0.4410599975585937
2017-03-04 01:00:07.435,0,0,0,0,0,0,0,0,0,2.043469970703125,4.725140137,2.145399902,3.945385009765625,3.311813965,2.958768066,0.9555,2.392300293,2.697699707,2.008699951171875,2.384219970703125,9.045181641,4.859493652,0,0,0,14.30164063,4.637150391,1.115300048828125,11.07918945,3.53725,1.1632999267578126,1.552899902,0.7488999633789063,15.05214063,12.31234863,15.3810332,18.58301563,11.37478418,12.96787695,1.101399902,0.4418500061035156
2017-03-04 02:00:07.440,0,0,0,0,0,0,0,0,0,2.037530029296875,4.73144043,2.049560059,3.943936523,3.311854004,2.949625977,0.9536000366210936,2.3915,2.700200195,1.838300048828125,2.261740234,9.059357422,4.858789551,0,0,0,14.30389941,4.628409668,1.1149000244140626,11.08493945,3.534159912109375,1.0680999755859375,1.5522999267578126,0.7488999633789063,14.41547852,12.29825,15.4119375,18.63026758,11.36694238,12.99261914,1.101899902,0.4410599975585937
2017-03-04 03:00:07.445,0,0,0,0,0,0,0,0,0,2.036280029296875,4.730340332,1.977920166015625,3.941268066,3.305039063,2.944281982421875,0.9552000732421876,2.3915,2.693800048828125,1.724199951171875,2.258090087890625,9.055041016,4.76257373,0,0,0,14.34347852,4.73975,1.1124000244140626,11.09562012,3.531489990234375,1.035699951171875,1.5527000732421874,0.7491000366210937,14.02512109,12.29465918,15.40891992,18.10361719,11.37398633,12.99222363,1.1022000732421875,0.4409500122070312
2017-03-04 04:00:07.450,0,0,0,0,0,0,0,0,0,2.036119995117188,4.730419434,1.9767601318359376,3.941766602,3.314589599609375,2.945562012,0.9555,2.392800048828125,2.689800048828125,1.7250999755859375,2.259040039,9.041757813,4.752533691,0,0,0,14.3602002,4.748859863,1.112800048828125,11.08981055,3.532789794921875,0.9983999633789062,1.5527000732421874,1.195600098,14.01716992,12.24670703,15.452375,18.10616992,11.39788477,13.0849502,1.097199951171875,0.4408600158691406
2017-03-04 05:00:07.455,0,0,0,0,0,0,0,0,0,2.037159912109375,4.746859863,1.976660034179688,3.947254150390625,3.317488037109375,2.945312012,0.9530999755859376,2.393800048828125,2.693799805,1.7295999755859377,2.257059814453125,9.042324219,4.745613281,0,0,0,14.37795996,4.781090332,1.112199951171875,11.07948047,3.522189941,1.0090999755859376,1.552099853515625,0.9777999877929688,14.03633008,12.24006641,15.46272266,18.10726563,11.37480273,13.11153223,1.0917999267578125,0.4414200134277343
2017-03-04 06:00:07.460,0,0,0,0,0,0,0,0,0,2.03827002,4.686299805,1.9774000244140624,3.951270751953125,3.312021484,2.956817871,0.9557000122070312,2.393,2.691199951171875,1.7292000732421875,2.256619873046875,10.37914258,4.752728027,0,0,0,14.40072168,4.783630371,1.1155999755859376,11.07791992,3.537319824,1.013199951171875,1.552100098,0.8242000122070312,13.99266992,12.42852246,15.48877148,18.12049805,11.38297461,13.11480371,1.094399902,0.4414500427246093
2017-03-04 07:00:07.465,0,0,0,0,0,0,0,0,0,2.036300048828125,4.66747998,1.9778599853515624,3.983042969,3.306209473,2.953340087890625,0.9539999389648436,2.391699951171875,2.6955,1.723699951171875,2.244650146484375,11.09036328,4.74610791,0,0,0,14.38702051,4.728530273,1.1132999267578123,11.08014063,3.539250244140625,1.009699951171875,1.552100098,0.8202000122070312,14.01955957,12.5834082,15.50230469,18.10903711,11.38635547,13.10433789,1.098399902,0.4408299865722656
2017-03-04 08:00:07.470,0,0,0,0,0,0,0,0,0,2.037070068359375,4.664459961,1.9770999755859373,3.991074462890625,3.309517822265625,2.952656005859375,0.954,2.392600098,2.695,1.722900146484375,1.9718900146484373,10.01409375,4.758060059,0,0,0,14.36036035,4.736080566,1.111800048828125,11.08863965,3.530240234,1.0209999389648436,1.550199951171875,0.8197999877929687,14.0263916,12.58349121,15.4735,18.10626172,11.37283691,13.08983984,1.095,0.4408100280761718
