,LSRCa," LSRCb"," LSRCc"," L650a"," L650b"," L650c"," LREGa"," LREGb"," LREGc"," L633a"," L633b"," L633c"," L634a"," L634b"," L634c"," L671a"," L671b"," L671c"," L645b"," L645c"," L646b"," L646c"," L692a"," L692b"," L692c"," L675a"," L675b"," L675c"," L611c"," L652a"," L670a"," L670b"," L670c"," L632a"," L632b"," L632c"," L680a"," L680b"," L680c"," L684a"," L684c"
2017-01-01 01:00:00.000,0,0,0,0,0,0,0,0,0,1672.75,8482.682617,2334.850098,4445.265625,3130.395264,6666.79834,958.5999756,2531.300049,3023.5,1760.099976,1994.290039,9958.15332,6005.77832,0,0,0,14926.90332,5343.160156,1308.5,13501.5293,4281.700195,1285.100098,1498.100098,690.3000488,13448.75,10710.71582,17762.33008,15747.75684,9622.745117,14493.96094,1027.400024,550.8900757
2017-01-01 02:00:00.000,0,0,0,0,0,0,0,0,0,1677.679932,8485.679688,2331.459961,4390.34668,3137.144287,6663.052246,957.8000488,2526.100098,3021.400391,1762.900024,1993.890015,9952.051758,5979.818359,0,0,0,15048.08105,5456.590332,1312.899902,13422.90039,4273.909668,1293.599976,1496.900024,688.7999878,14526.88965,10697.54102,17762.25781,15764.21191,9634.59375,14478.29004,1026.099854,551.9199829
2017-01-01 03:00:00.005,0,0,0,0,0,0,0,0,0,1684.339966,8462.5,2332.360107,4369.29248,3134.873779,6666.346191,957.3999634,2527.900146,3019.200195,1770.600098,1993.819946,9951.025391,5958.791992,0,0,0,15058.08008,5445.750488,1308.5,13422.04004,4269.439941,1295.599976,1498.200073,688.7999878,13342.7207,10708.55469,17763.4668,15768.87988,9633.77832,14493.46289,1026.599854,554.1700439
2017-01-01 04:00:00.010,0,0,0,0,0,0,0,0,0,1679.919922,8439.100586,2328.899902,4357.288574,3132.953857,6602.719727,960.5999756,2526.099854,3020.499756,1766.599976,1990.939941,9989.576172,5973.902344,0,0,0,15169.75977,5497.970215,1309.199951,13425.2793,4289.169922,1294.799927,1497,689,13294.30957,10705.4707,17733.37305,16152.4502,9629.861328,14500.6123,1029.199951,554.8599854
2017-01-01 05:00:00.015,0,0,0,0,0,0,0,0,0,1677.820068,8325.720703,2333.139893,4343.413086,3134.567383,6593.333984,960.2000122,2538.899902,3018.100098,1766.199951,1995.26001,10003.66602,5953.005859,0,0,0,15162.95996,5500.720215,1309.800049,13390.61035,4288.669922,1295.299927,1497.699951,689.5,13272.6709,10697.23828,17735.32031,16458.44727,9620.288086,14495.55176,1032.5,551.5499878
2017-01-01 06:00:00.020,0,0,0,0,0,0,0,0,0,1676.219971,8329.219727,2331.419678,4343.401855,3136.214355,6596.275879,957.0999756,2602.899902,3018.099854,1765.600098,1991.149902,10011.05664,5960.612305,0,0,0,15146.75977,5500.47998,1392.5,13340.32031,4275.72998,1279.5,1498,688.5,13301.53027,10664.56348,17726.83984,15648.04004,9621.138672,14491.03516,1027,553.1300049
2017-01-01 07:00:00.025,0,0,0,0,0,0,0,0,0,1685.98999,8357.400391,2330.619873,4356.255859,3162.198975,6602.698242,960.3999634,2603.100098,3021,1771.399902,1992.799927,10038.27832,5963.250488,0,0,0,15142.31934,5483.439941,1403.399902,13340.30078,4267.299805,1277,1496.400024,689.500061,13455.29004,10672.23828,17751.60742,15608.1875,9619.743164,14463.0332,1019.300049,555.5999756
2017-01-01 08:00:00.030,0,0,0,0,0,0,0,0,0,1691.23999,8353.040039,2330.680176,4358.291504,3153.203857,6592.210449,958.2000122,2601,3020.100098,1951,1993.210083,10000.59766,5953.526855,0,0,0,15143.75879,5473.290039,1405.899902,13321.97949,4260.52002,1276.699951,1496.900024,689.5,14382.89063,10665.43555,17788.27344,15680.27051,9630.943359,14488.08105,1021.800049,556.7999878
2017-01-01 09:00:00.035,0,0,0,0,0,0,0,0,0,1681.899902,8330.099609,2328.600098,4371.319824,3152.13916,6549.842773,959.7999878,2600.399902,3019.699951,2041.200073,1992.97998,9999.361328,5961.350586,0,0,0,15152.98047,5469.900391,1401.099976,13331.24023,4266.780273,1268.400024,1496.999878,688.8999634,13338.65918,10685.06348,17764.14063,15654.00098,9636.952148,14854.78418,1029.599976,553.7699585
2017-01-01 10:00:00.040,0,0,0,0,0,0,0,0,0,1681.220093,8334.259766,2331.200195,4353.878906,3157.076904,6527.083984,960.2000122,2602,3018.699951,2039.999878,1991.890137,10011.73438,5960.980469,0,0,0,15146.49902,5331.129395,1405.900024,13342.50977,4258.370117,1266.900024,1497.5,689.7000122,13262.37012,10699.5,17765.3125,15615.59473,9641.743164,15132.3457,1033.399902,552.9699707
2017-01-01 11:00:00.045,0,0,0,0,0,0,0,0,0,1679.350098,8335.439453,2329.059814,4391.472656,3167.689453,6524.993652,959.9000244,2603.199951,3022.999756,2042.800049,1991.569946,10031.73047,5959.013672,0,0,0,15104.50586,5276.209961,1406.400024,13319.87012,4255.259766,1268.900024,1497.400024,688.2999878,13306.85059,10684.62793,17771.40625,15681.28223,9640.219727,14629.41895,1024.099976,555.5700073
2017-01-01 12:00:00.050,0,0,0,0,0,0,0,0,0,1682.029907,8325.900391,2328.259766,4545.864258,3173.056396,6525.072266,960.7999878,2603.100098,3014.300049,2051.099854,1994.349976,10038.3584,5958.919922,0,0,0,14998.98047,5235.299316,1402.900024,13313.29883,4259.939941,1265.700073,1496.799927,689.2000122,13245.09961,10669.97559,17753.85547,15692.44922,9643.333984,14640.80469,1019.199951,556.249939
2017-01-01 13:00:00.055,0,0,0,0,0,0,0,0,0,1683.309937,8298.599609,2329.960205,4654.808105,3173.30249,6532.112305,971.5,2603.600098,3009,2048.600098,1990.769897,9999.706055,5955.282715,0,0,0,14893.24023,5193.799805,1403.399902,13310.78027,4258.469727,1268.800049,1497.299927,689,13420.35938,10650.11035,17735.93945,15764.1416,9654.074219,14646.87598,1021.499878,555.0600586
2017-01-01 14:00:00.060,0,0,0,0,0,0,0,0,0,1680.219971,8280.94043,2323.120117,4667.846191,3169.265381,6528.112305,975.5999756,2603.800049,3014.400146,2035.100098,1996.519897,9965.604492,5970.13623,0,0,0,14873.45898,5186.339844,1406.400024,13318.4707,4269.290039,1266.699951,1496.099976,688,14395.87988,10679.12793,17727.76563,15717.89746,9635.392578,14669.00977,1028.999878,552.9100342
2017-01-01 15:00:00.065,0,0,0,0,0,0,0,0,0,1678.940063,8301.234375,2283.494873,4655.906738,3167.145752,6529.498535,964.0999756,2594.199951,3019.400146,2033.700073,1995.209839,9927.267578,5946.016113,0,0,0,14871.74023,5201.120117,1404.599976,13322.04883,4264.02002,1257.800171,1495.900024,688.5,13251.98047,10682.41016,17737.0332,15719.91797,9623.989258,14636.36328,1025,552.5699463
2017-01-01 16:00:00.070,0,0,0,0,0,0,0,0,0,1680.179932,8258.140625,2284.099854,4671.09375,3176.11084,6530.100586,960.6000366,2529.899902,3014.899902,2035.100098,1994.479858,9919.612305,5954.178223,0,0,0,14873.97852,5200.569824,1401.800049,13322.07031,4259.169922,1258.900146,1496.399902,687.6999512,13242.22949,10671.23438,17771.44336,15730.21387,9622.100586,14599.81836,1021,556.710022
2017-01-01 17:00:00.075,0,0,0,0,0,0,0,0,0,1683.170044,8247.299805,2282.799805,4616.066895,3175.098877,6520.508301,960,2529.5,3015.400146,2040.300049,1992.359985,9919.537109,5958.468262,0,0,0,14869.03906,5196.070313,1401.300049,13315.23926,4264.919922,1273.900024,1495.599854,688.5999756,13247.85059,10679.24121,17755.58398,15745.16797,9639.331055,14565.34668,1025.199951,557.9299927
2017-01-01 18:00:00.080,0,0,0,0,0,0,0,0,0,1681.530029,8219.020508,2283.400146,4628.278809,3174.338135,6527.513672,969.2000122,2529.5,3012.600098,2035.60022,1989.539917,9923.71582,5965.376953,0,0,0,14885.60156,5185.94043,1405.899902,13345.12012,4266.029785,1271.699829,1495.700073,687.9000244,13220.41992,10662.74902,17731.96875,15742.41895,9638.037109,14570.17773,1026.299927,555.4000244
2017-01-01 19:00:00.085,0,0,0,0,0,0,0,0,0,1675.399902,8211.360352,2283.439941,4656.953125,3064.783447,6523.403809,976.0999756,2529.300293,3017.899902,2033,1991.500122,9908.738281,5957.480469,0,0,0,14793.05957,5204.169922,1402.599976,13349.39941,4268.759766,1266,1495.300049,687.5,13237.33008,10676.72266,17701.75,15738.30469,9655.964844,14578.17676,1031.199951,553.3099976
2017-01-01 20:00:00.090,0,0,0,0,0,0,0,0,0,1675.400024,8215.720703,2284.740234,4649.645996,2684.35376,6528.114258,960.2000122,2529,3018.699951,2030.800049,1991.939941,9923.642578,5945.522949,0,0,0,14742.30078,5206.200195,1406.900024,13328.01953,4266.740234,1262,1496.400024,689.5,13186.0498,10648.78223,17697.87305,15712.18848,9632.37207,14573.80469,1027.400024,558.6600342
2017-01-01 21:00:00.095,0,0,0,0,0,0,0,0,0,1675.880005,8235.919922,2284,4643.458496,2680.951904,6520.162109,960.1000366,2529.600098,3017.199951,2033.300049,1991.22998,9895.138672,5950.998047,0,0,0,14583.03906,5142.010254,1406.5,13314.82031,4261.109863,1270.599976,1496.400024,689.0999756,13254.64063,10624.46875,17691.92773,15668.55859,9597.795898,14551.52344,1023.099976,557.4199829
2017-01-01 22:00:00.100,0,0,0,0,0,0,0,0,0,1683.709961,8240.580078,2282.73999,4645.935059,2669.166504,6521.706055,961.1000366,2530.100098,3017.400146,2242.500244,1926.459961,9909.109375,5956.021484,0,0,0,14634.71973,5057.720215,1402.100098,13304.98047,4267.160156,1274.200073,1496.400024,688.7999878,13241.19922,10623.95898,20466.55273,15640.85254,9534.769531,14528.96484,1020.899963,555.7999878
2017-01-01 23:00:00.105,0,0,0,0,0,0,0,0,0,1686.920044,8214.980469,2310.140137,4641.959961,2666.956055,6531.695313,958.1999512,2532.299805,3013.399902,2320,1915.219971,9903.589844,5978.478516,0,0,0,14645.43848,5049.450195,1401.899902,13313.25,4263.160156,1262.700073,1495.900024,688.2000122,13182.26953,10643.96875,20354.67188,15651.1377,9547.913086,15666.29395,1027.5,555.7300415
2017-01-02 00:00:00.110,0,0,0,0,0,0,0,0,0,1682.949951,8225.519531,2375.620117,4619.141113,2667.188721,6534.196289,961.6000977,2539.700439,3010.900146,2325.100098,1917.229858,9879.757813,6050.76416,0,0,0,14644.68066,5052.850098,1402.300049,13325.41992,4239.939941,1262,1495.400024,688.7000122,13233.37891,10662.99707,20333.67383,15625.8584,9569.587891,14739.35156,1032.199951,555.1300049
2017-01-02 01:00:00.115,0,0,0,0,0,0,0,0,0,1688.420044,8239.201172,2368.280273,4626.060059,2672.437256,6540.288086,960.3000488,2601.800049,3013,2324.399902,1916.279907,9876.777344,6061.011719,0,0,0,14756.68066,5132.379883,1405.300049,13312.93945,4240.589844,1261.400024,1494.699951,687.6999512,13208.12988,10638.84961,20291.64063,15644.65723,9574.130859,14660.66309,1023.300049,558.6100464
2017-01-02 02:00:00.120,0,0,0,0,0,0,0,0,0,1687.619995,8236.339844,2361.200195,4634.030273,2673.219238,6539.02002,959.5,2600.199707,3011.399902,2328.899658,1915.25,9865.566406,6056.089844,0,0,0,14739.54102,5120.600098,1404.099976,13308.76074,4256.620117,1262,1494.200073,688.4000854,13188.25098,10656.55957,20281.35156,15656.68555,9571.741211,14624.45215,1017.900024,558.4099121
2017-01-02 03:00:00.125,0,0,0,0,0,0,0,0,0,1687.51001,8270.520508,2361.219971,4667.250488,2669.366699,6539.314453,959.999939,2603.5,3009.900146,2328.799805,1915.390015,9886.066406,6061.878418,0,0,0,14685.02051,5103.050781,1401.899902,13310.93945,4242.319824,1266.099976,1494.300049,689,13883.4502,10645.31445,20267.03711,15715.73633,10269.17383,14621.25098,1020.099976,556.1099854
2017-01-02 04:00:00.130,0,0,0,0,0,0,0,0,0,1682.790039,8271.780273,2361.160156,4688.447754,2664.60498,6541.969727,958.9000244,2600.200195,3016.700195,2316.199951,1914.380005,9879.435547,6003.874512,0,0,0,14696.85938,5115.560059,1401.099976,13317.26074,4248.810059,1267.500122,1493.599976,689.2000122,13986.30078,10663.45508,20263.57422,15737.51465,9694.893555,14619.75781,1027.400024,554.5100098
2017-01-02 05:00:00.135,0,0,0,0,0,0,0,0,0,1676.750122,8230.439453,2358.840332,4707.822754,2668.071777,6540.910156,960.2000122,2600.900146,3013.300049,2318.399902,1917.160034,9876.229492,6005.110352,0,0,0,14701.23926,5128.42041,1401.300049,13340.66992,4255.109863,1258.500122,1494.300049,688.499939,13868.53027,10657.41406,20274.91211,15734.25391,9659.787109,14619.43164,1025,558.8399658
2017-01-02 06:00:00.140,0,0,0,0,0,0,0,0,0,1679.310059,8234.94043,2360.620117,4696.550781,2669.967041,6546.852051,959.4000244,2601.600098,3013.400146,2321.300049,1913.920044,9874.751953,6004.566406,0,0,0,14689.78125,5114.77002,1402.899902,13324.75977,4244.989746,1261.5,1494.900024,688.7999268,13350.32031,10660.80273,20262.37109,15755.0166,9655.105469,14635.33398,1017.399963,558.4700317
2017-01-02 07:00:00.145,0,0,0,0,0,0,0,0,0,1678.040039,8229.5,2361.76001,4585.211914,2678.512207,6544.129883,956.5,2602.599854,3014.699951,2325.200195,1922.869873,9873.287109,6006.795898,0,0,0,14691.43945,5101.149902,1402.300049,13308.66016,4240.75,1277.200073,1494.599976,689,13274.41113,10660.2666,20261.42188,15765.71777,9662.15625,15534.09473,1020.799988,555.3000488
2017-01-02 08:00:00.150,0,0,0,0,0,0,0,0,0,1686.040039,8247.379883,2359.280029,4561.730469,2672.579102,6545.003906,959.1000366,2600.800049,3015.400146,2320.099854,1923.139893,9882.904297,6004.458496,0,0,0,14635.95996,5074.910156,1402.800049,13308.67969,4258.800293,1277.400024,1494,689.2000122,13314.49023,10652.70898,20257.57422,15761.53027,10310.61621,14770.4502,1023.200012,554.8499756
2017-01-02 09:00:00.155,0,0,0,0,0,0,0,0,0,1685.139893,8219.34082,2361.500244,4554.491699,2674.689941,6544.53125,956.999939,2600.699951,3022.300049,2317.099854,1917.75,9882.232422,6002.322754,0,0,0,14573.8584,5059.280273,1403.400024,13318.48047,4261.720215,1269.900024,1494.099976,689.2999878,13198.99902,10659.92871,20245.58789,15756.55859,9757.663086,14710.76367,1024.400024,554.8800049
2017-01-02 10:00:00.160,0,0,0,0,0,0,0,0,0,1684.280029,8168.779785,2361.040039,4538.179688,2679.247314,6544.903809,958.9000244,2601.800293,3021.000244,2313.5,1923.130127,9878.763672,5999.873535,0,0,0,14575.95898,5064.730469,1402,13326.33008,4255.279785,1267.400024,1495.400024,688.2999878,13239.76953,10656.28613,20242.60742,15837,9726.441406,14729.68652,1018.900024,554.7399902
2017-01-02 11:00:00.165,0,0,0,0,0,0,0,0,0,1682.429932,8205.580078,2360.100098,4526.452148,2677.462891,6537.472168,958.9000244,2603.099854,3018.399658,2315.899902,1920.369873,9883.566406,6003.445801,0,0,0,14566.65918,5067.560059,1403.5,13311.09863,4249.060059,1273.300049,1496.599976,689,13244.79004,10668.27734,20246.84766,15779.75391,9742.041992,14729.45996,1016.400024,554.2000122
2017-01-02 12:00:00.170,0,0,0,0,0,0,0,0,0,1680.800049,8196.180664,2359.600098,4508.234375,2674.005371,6536.508301,958.000061,2601.300049,3013.800293,2319.300049,1922.599976,10052.50391,6009.695801,0,0,0,14566.58008,5059.509766,1401.5,13302.08008,4253.860352,1277.5,1499.200073,688.999939,13270.0918,10664.28613,20253.75,15747.89453,9750.224609,14732.68555,1015.5,553.8800049
2017-01-02 13:00:00.175,0,0,0,0,0,0,0,0,0,1681.959961,8167.219727,2358.980225,4507.78125,2673.902588,6539.921875,961.0999756,2600.5,3007.799805,2316,1920.039917,10766.85352,6003.966797,0,0,0,14571.0791,5052.72998,1403.300049,13310.47949,4250.549805,1277.200073,1497.699951,689.5999756,13302.7207,10652.74902,20236.94141,15712.37012,9751.543945,14737.87305,1023.200012,553.9800415
2017-01-02 14:00:00.180,0,0,0,0,0,0,0,0,0,1680.880005,8161.679688,2358.560059,4523.59668,2674.659668,6523.671875,960.2000122,2602.899902,3012.899902,2054.799805,1916.719971,10030.94922,6009.178223,0,0,0,14577.8584,5064.839844,1404.600098,13308.62109,4235.380371,1278,1498.000122,690,13233.13965,10675.61426,20240.40625,15709.25,9742.269531,14750.0293,1030.199951,554.0999756
2017-01-02 15:00:00.185,0,0,0,0,0,0,0,0,0,1681.379883,8153.999512,2358.100098,4532.963867,2672.352783,6521.322266,961.6999512,2603.400146,3018.900146,2048.5,1842.539917,9998.463867,6003.523926,0,0,0,14569.2998,5070.510254,1401.200073,13306.83008,4245.410156,1269.900024,1499.199951,688.1999512,13225.2002,10635.71191,20217.76953,15711.65527,9736.120117,14739.95801,1021.500061,553.7199707
2017-01-02 16:00:00.190,0,0,0,0,0,0,0,0,0,1681.119995,8158.459473,2358.879883,4512.310547,2677.618164,6523.323242,961.6000366,2604.199951,3016.600098,2053.900146,1845.199829,9972.013672,5934.73584,0,0,0,14566.5791,5062.160156,1405.300049,13308.24023,4261.429688,1259.099976,1498.799927,688.6999512,13249.41992,10642.44824,20205.26172,15710.08203,9747.202148,14754.94141,1014.899963,554.2000122
2017-01-02 17:00:00.195,0,0,0,0,0,0,0,0,0,1681.439941,8151.119141,2359.820068,4537.807617,2678.455078,6524.253906,959.5,2604.600098,3014,2058.100098,1847.600098,9982.660156,5930.155762,0,0,0,14541.86035,5017.550781,1403.199951,13303.65039,4265.52002,1260.700073,1497.700073,689.7999878,13219.87988,10630.44531,20252.19531,15706.52832,9759.039063,14769.58008,1017.599915,554.210022
2017-01-02 18:00:00.200,0,0,0,0,0,0,0,0,0,1681.029907,8138.399902,2358.139893,4550.579102,2671.595703,6525.320313,962.2000122,2603.999756,3018.899902,2052.300049,1847.119995,10024.7959,5931.793945,0,0,0,14539.23926,5060.290527,1408.5,13311.71094,4254.430176,1260.900146,1497.699951,689.5999146,13270.57031,10663.63672,20322.0918,15694.0459,9752.93457,14757.45117,1026.699951,554.2600098
2017-01-02 19:00:00.205,0,0,0,0,0,0,0,0,0,1680.850098,8140.920898,2358.180176,4615.742676,2674.981445,6522.744141,958.5999756,2603.599854,3019.800049,2046.400024,1843.159912,10004.3877,5932.14209,0,0,0,14536.56055,5080.800293,1403.599976,13309.52051,5216.299805,1260.799927,1498,688.3000488,13217.44043,10645.36816,20291.33594,15653.24414,9734.479492,14697.41211,1024.599976,554.5899658
2017-01-02 20:00:00.210,0,0,0,0,0,0,0,0,0,1682.670044,8170.119629,2356.680176,4677.589355,2851.584229,6531.320313,961.5999756,2604.800049,3016.099854,2051.399902,1846.779907,9996.009766,5939.069824,0,0,0,14535.15918,5075.319336,1404.599976,13316.90137,4422.730469,1265.099976,1497.100098,687.8999634,13222.37012,10649.73047,20267.68164,15675.38184,9726.021484,14692.21875,1017.200012,553.6600342
2017-01-02 21:00:00.215,0,0,0,0,0,0,0,0,0,1681.659912,8192.55957,2355.780029,4677.793457,3189.720947,6526.977539,960.6999512,2605.600098,3010.699951,2051.899902,1846.139771,9993.628906,5935.12207,0,0,0,14656.78027,5130.620117,1404,13301.08984,4357.279785,1278.799927,1497.100098,688.2000122,13264.37988,10635.07617,20288.76172,15688.72656,9745.533203,14676.66992,1019.5,553.5800171
2017-01-02 22:00:00.220,0,0,0,0,0,0,0,0,0,1678.630005,8156.740234,2358.159912,4648.894043,3179.501221,6531.769531,962.5,2604.900146,3010.399902,2049.200195,1846.189941,10000.56641,5937.779785,0,0,0,14664.28711,5117.040039,1401.599976,13303.61035,4363,1274.5,1495.699951,689.1999512,13796.91895,10641.64453,20283.94727,15690.15234,9749.447266,14687.60059,1020.700012,553.7200317
2017-01-02 23:00:00.225,0,0,0,0,0,0,0,0,0,1673.840088,8142.779297,2358.439941,4639.716309,3172.419678,6534.86377,984.9000244,2604.800049,3016.500244,2048.699951,1843.049927,10003.14648,5932.140137,0,0,0,14660.40039,5129.699707,1360.699951,13312.95996,4358.260254,1262.900024,1496.299927,689.1000366,14174.41016,10655.36133,20272.25,15685.81543,9746.986328,14674.5332,1027.300049,553.8900146
2017-01-03 00:00:00.230,0,0,0,0,0,0,0,0,0,1673.869995,8157.820313,2356.819824,4639.11084,3176.440186,6538.297852,961.2999268,2606.700195,3022,2047.900024,1843.359985,9995.650391,5931.015625,0,0,0,14659.11914,5135.649902,1312.199951,13319.89063,4353.620117,1255.099976,1496.300049,688.3999634,14075,10656.60547,20267.48438,15674.69336,9747.132813,14619.1416,1024.899902,552.710022
2017-01-03 01:00:00.235,0,0,0,0,0,0,0,0,0,1674.430054,8163.400391,2356.660156,4655.57959,3168.626953,6541.641602,963.6999512,2606.400146,3021.900146,2051.800049,1847.089966,9998.076172,5934.237793,0,0,0,14652.26074,5124.839844,1311.399902,13319.08984,4345.97998,1261.100098,1495.5,688.5,13571.49902,10665.44336,20270.73242,15672.80078,9750.172852,14632.5498,1024.400024,552.0700073
2017-01-03 02:00:00.240,0,0,0,0,0,0,0,0,0,1681.139893,8165.060547,2358.099854,4658.301758,3163.731689,6536.180176,962.2000122,2605,3013.600098,2056.300049,1845.839844,9999.505859,5937.812012,0,0,0,14695.12012,5247.790039,1310.5,13320,4351.950195,1265.699951,1495.800049,689.2000122,13815.08984,10674.97852,20270.60742,15619.78906,9757.719727,14633.32227,1022.200012,551.7399902
2017-01-03 03:00:00.245,0,0,0,0,0,0,0,0,0,1684.869873,8160.779785,2357.140137,4634.501465,3159.93335,6498.861816,962.0999756,2606.100098,3008.900146,1789.900024,1843.640015,10007.38477,5932.416016,0,0,0,14702.98047,5811.890137,1310.699951,13319.78027,4357.550293,1265.700073,1495.900024,689.2999878,14349.75977,10663.92969,20258.83789,15589.98438,9750.501953,14606.24609,1024.699951,551.8699951
2017-01-03 04:00:00.250,0,0,0,0,0,0,0,0,0,1685.25,8162.100098,2357.159912,4611.975098,3159.448486,6473.894043,964.2999268,2607.899902,3013.699951,1771.099976,1844.189819,10001.51367,6826.738281,0,0,0,14673.56055,6079.260254,1313,13329.26953,4348.470215,1265.099976,1495.400024,688.5999146,13421.36035,10675.19434,20253.46875,15660.65723,9757.209961,14600.41895,1031.900024,552.8099976
2017-01-03 05:00:00.255,0,0,0,0,0,0,0,0,0,1684.939941,8141.060547,2358.159912,4602.430664,3162.820313,6479.595703,960.1000366,2606.899902,3019.600098,1771.699951,1846.219971,9982.583984,6755.003906,0,0,0,14596.44043,5950.399902,1310.900024,13332.86035,4351.339844,1265.000122,1495.800049,688.1999512,13389.00879,11443.52344,20242.5332,15677.94531,9754.087891,14591.23438,1023.700012,552.5299683
2017-01-03 06:00:00.260,0,0,0,0,0,0,0,0,0,1684.839966,8162.36084,2358.000244,4606.57666,3163.721436,6383.138672,963.1000366,2605.599854,3016.100098,1774.5,1847.039917,9970.541992,6155.51416,0,0,0,14607.19727,5355.510254,1359.5,13332.09961,4341.669922,1261.399902,1495.400024,687.999939,13369.98926,11039.41309,20241.38086,15666.05859,9745.654297,14624.69434,1016.200012,550.6899414
2017-01-03 07:00:00.265,0,0,0,0,0,0,0,0,0,1681.840088,8145.580078,2359.160156,4601.669434,3162.993896,6436.551758,961.5999756,2606.300049,3012.399902,1776.599976,1847.309937,9971.228516,6018.459961,0,0,0,14598.36133,5256.470215,1403.900024,13319.68945,4336.549805,1258.599976,1494.400024,688.7000122,13422.00098,10782.7666,20234.32031,15682.33105,9748.355469,14636.75781,1018.599976,551.8200073
2017-01-03 08:00:00.270,0,0,0,0,0,0,0,0,0,1682.899902,8082.900391,2355,4608.149902,3153.584717,6462.994141,962.4000244,2605.399902,3011.699951,1763.700073,1842.67981,9984.259766,6017.071289,0,0,0,14570.21973,5189.039551,1423.699951,13321,4354.840332,1260.299927,1493.399902,688.6000366,13800.81055,10780.10156,20250.06055,15675.82617,9748.172852,14624.38867,1025.199951,550.4899902
2017-01-03 09:00:00.275,0,0,0,0,0,0,0,0,0,1675.130127,8021.620117,2357.059814,4623.153809,3154.873779,6462.602051,985.6000366,2604.499756,3007,1764.000122,1841.009888,10006.97461,6010.816406,0,0,0,14543.24023,5169,1423.900024,13326.77051,4349.800293,1252.800049,1493.200073,688.7999878,14500.08008,10778.875,20247.79492,15818.96191,9718.84375,14611.96289,1024.999878,551.9700317
2017-01-03 10:00:00.280,0,0,0,0,0,0,0,0,0,1677.159912,8006.200195,2357.299805,4632.467285,3157.806396,6459.828125,962.5,2555.299805,3012.600098,1767.999878,1843.939941,9999.923828,6009.555664,0,0,0,14538.40039,5157.480469,1421.899902,13305.61035,4347.950195,1250.300049,1492.800049,685.5,13528.80078,10781.13086,20245.99609,15787.5791,9725.205078,14623.81641,1017,551.5199585
2017-01-03 11:00:00.285,0,0,0,0,0,0,0,0,0,1675.52002,8003.620117,2356.200195,4489.122559,3164.506836,6483.385742,962.9000244,2531.300049,3017.400146,1772.700073,1844.219971,10003.60156,6026.94873,0,0,0,14479.30078,5142.240234,1446.900024,13299.16113,4336.17041,1265.599976,1492.600098,684.7999878,13521.73047,10781.14844,20241.08984,15805.46777,9742.626953,14633.95801,1016.400024,551.2999878
2017-01-03 12:00:00.290,0,0,0,0,0,0,0,0,0,1675.600098,7995.140625,2357.819824,4365.762695,3135.188965,6525.345703,961.2999268,2530.199951,3016.100342,1780.599976,1844.609863,9997.137695,6013.647461,0,0,0,14471.95996,5143.910156,1485.5,13302.12988,4327.720215,1267,1492,685.2000732,13554.33984,10780.07324,20253.75977,15818.53613,9746.902344,14664.68945,1023.399963,550.0599365
2017-01-03 13:00:00.295,0,0,0,0,0,0,0,0,0,1671.940063,7987.000977,2356.659912,4397.035645,3121.242676,6526.322266,963,2528.799805,3019.099854,2056.999756,1839.619873,10000.4541,6012.449707,0,0,0,14671.95898,5159.769531,1483.900024,13307.98047,4334.770508,1253.5,1439.400024,685.6999512,13483.5293,10784.86426,20232.40625,15812.84375,9742.933594,14569.33105,1028.599976,550.1999512
2017-01-03 14:00:00.300,0,0,0,0,0,0,0,0,0,1674.829956,7970.839844,2355.940186,4389.590332,3126.379639,6523.698242,963.7000122,2531.800049,3022.5,2053.699951,1846.459961,10005.93359,5961.055664,0,0,0,14474.28027,5179.050293,1483.900024,13315.49023,4315.990234,1263.699951,1425.299927,685.3000488,13883.25,10815.24805,20255.39844,15804.30762,9730.304688,14597.63574,1026.400024,551.2600098
2017-01-03 15:00:00.305,0,0,0,0,0,0,0,0,0,1674.179932,7969.280762,2356,4389.19873,3125.214844,6527.666016,962.0999756,2530.899902,3021.5,2057.699951,1844.699951,9995.291992,5941.005371,0,0,0,14309.04102,5173.97998,1480.900024,13339.85938,4315.660156,1280.599976,1425.899902,685.7999878,14491.17969,10790.80566,20236.77734,15838.64648,9737.285156,14601.91113,1024.5,551.210022
2017-01-03 16:00:00.310,0,0,0,0,0,0,0,0,0,1672.920044,9283.44043,2356.959961,4411.925781,3120.48999,6527.950195,961,2529.899902,3021.800049,2059.399902,1844.859985,9972.935547,5944.20752,0,0,0,14399,5209.750488,1482,13470.45996,4320.419922,1290.300049,1424.399902,685.499939,13507.86035,10797.57813,20215.40234,15851.01563,9693.256836,14607.99316,1023.599976,549.8000488
2017-01-03 17:00:00.315,0,0,0,0,0,0,0,0,0,1673.310059,9893.520508,2357.300049,4843.063477,3118.07373,6521.96582,961.2000122,2563.199951,3010.800049,2053.5,1845.439941,9994.240234,5938.573242,0,0,0,14438.2207,5215.290039,1486.099854,13463.06055,4326.890137,1289.099976,1424.599854,685.7999878,13549.25977,10788.23242,20902.09375,15781.06348,9637.798828,14623.19824,1028.400024,550.1099854
