,LSRCa," LSRCb"," LSRCc"," L650a"," L650b"," L650c"," LREGa"," LREGb"," LREGc"," L633a"," L633b"," L633c"," L634a"," L634b"," L634c"," L671a"," L671b"," L671c"," L645b"," L645c"," L646b"," L646c"," L692a"," L692b"," L692c"," L675a"," L675b"," L675c"," L611c"," L652a"," L670a"," L670b"," L670c"," L632a"," L632b"," L632c"," L680a"," L680b"," L680c"," L684a"," L684c"
2017-01-01 12:00:00.050,0,0,0,0,0,0,0,0,0,-458.4299927,-232.414978,1065.011963,400.2073669,876.7225342,957.8400269,969.9500122,2113.74292,2297.929932,411.3200073,366.138031,1677.579224,1813.099243,0,0,0,-335.7918701,-173.2230072,223.32901,1193.169922,1708.156982,746.5299683,973.5,595.006958,878.3800049,263.7824707,-683.8223267,4739.786133,2437.671631,-1397.031616,-410.4900208,-89.23999786
2017-01-01 13:00:00.055,0,0,0,0,0,0,0,0,0,-456.1999817,-232.2300262,1064.186035,392.7085571,876.2478027,959.9759521,967.8399658,2114.351807,2300.609863,409.0499878,366.8619995,1675.891357,1811.45813,0,0,0,-508.4973755,-257.519989,223.2789917,1190.700073,1706.677002,747.3599854,973.1999512,595.1289673,883.0230103,251.7045898,-690.0228882,4730.319336,2437.748047,-1389.467773,-410.4200439,-89.40000916
2017-01-01 14:00:00.060,0,0,0,0,0,0,0,0,0,-454.0510254,-230.4699707,1063.638062,396.3543701,877.2105713,962.3939819,966.6499634,2115.300049,2308.27002,408.8000183,363.8639832,1656.738892,1805.282471,0,0,0,-579.1104126,-296.1409912,223.3350067,1193.179932,1706.606934,745.2000122,973.5,594.6550293,886.854126,256.7910156,-689.2908325,4723.884277,2439.301025,-1377.395874,-410.6500244,-88.33999634
2017-01-01 15:00:00.065,0,0,0,0,0,0,0,0,0,-454.7290039,-221.6074829,1064.737915,399.7500305,876.776001,962.1559448,972.0199585,2116.958008,2312,408.9500122,349.3999939,1636.912109,1797.880615,0,0,0,-582.4356079,-294.4119873,223.1519928,1191.560059,1703.86792,744.7399902,973.4000244,596.4180298,878.782959,255.8443756,-698.9576416,4729.101074,2438.420166,-1375.724243,-409.5200195,-88.55999756
2017-01-01 16:00:00.070,0,0,0,0,0,0,0,0,0,-456.2369995,-225.6730194,1065.380005,398.5169983,883.2486572,960.4019775,969.039978,2113.37915,2313.23999,409.25,349.1919861,1641.167114,1796.153687,0,0,0,-581.6734009,-293.6069946,222.5939789,1191.820068,1708.94812,744.5700073,973.4000244,594.4170532,886.1390381,254.3868103,-701.1159058,4734.962402,2439.28125,-1388.709106,-410.0400391,-89.71000671
2017-01-01 17:00:00.075,0,0,0,0,0,0,0,0,0,-456.2210083,-225.1950684,1064.865967,401.0789185,885.1463013,963.7379761,969.7299805,2115.578857,2312.72998,408.2799683,349.1150208,1639.209351,1794.10083,0,0,0,-580.963623,-291.5799561,222.0580139,1193.880249,1708.48999,745.999939,973.5999756,595.6449585,880.0018921,260.1428223,-713.5025635,4725.527832,2438.887451,-1393.899902,-411.3399963,-89.77000427
2017-01-01 18:00:00.080,0,0,0,0,0,0,0,0,0,-454.7569885,-225.6720581,1063.850098,397.9187317,884.6869507,965.7160034,966.9400024,2115.081055,2311.75,407.5200195,355.4350281,1636.710815,1791.088379,0,0,0,-581.8973389,-291.0899963,222.0209961,1202.419922,1706.543945,745.500061,972.7999878,596.0349731,893.2380371,245.8063965,-707.0429077,4723.015625,2440.735107,-1391.930786,-410.2399902,-89.45000458
2017-01-01 19:00:00.085,0,0,0,0,0,0,0,0,0,-453.5469971,-228.0880432,1064.951904,401.3103943,819.4725952,967.3179932,965.8800049,2115.102051,2313.51001,408.0100098,366.4479675,1633.035767,1796.731323,0,0,0,-565.1138306,-289.7879944,221.5109863,1199.680054,1709.479126,745.9899902,972.2000122,595.1950684,904.5700684,265.9838257,-696.7230835,4725.722656,2445.881836,-1380.758789,-410.8900146,-89.27999878
2017-01-01 20:00:00.090,0,0,0,0,0,0,0,0,0,-451.5069885,-227.1599731,1065.799927,398.2853394,591.7835693,967.078064,968.3400269,2116.764893,2313.939941,410.0700073,367.7459717,1625.174805,1798.310303,0,0,0,-557.9036255,-290.3850098,221.4660034,1189.360107,1711.94397,746.2900391,972.1999512,596.3070068,910.8399658,252.843338,-697.1448364,4729.334961,2452.807617,-1380.50708,-409.019989,-89.3299942
2017-01-01 21:00:00.095,0,0,0,0,0,0,0,0,0,-453.0429688,-230.6949463,1066.036133,400.6830139,591.8536377,964.1340332,969.1800537,2119.008057,2313.689941,410.6200256,367.2359619,1641.025635,1801.606567,0,0,0,-542.4285889,-291.368988,222.1180115,1187.799927,1717.85791,746.1099854,972.500061,597.0360107,915.3380127,257.0528259,-699.2149048,4746.722168,2446.331299,-1385.727783,-408.3399963,-88.86999512
