,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
00:00.2,0,0,0,0,0,0,0,0,0,1.673869995,8.157820313,2.356819824,4.63911084,3.176440186,6.538297852,0.961299927,2.606700195,3.022,2.047900024,1.843359985,9.995650391,5.931015625,0,0,0,14.65911914,5.135649902,1.312199951,13.31989063,4.353620117,1.255099976,1.496300049,0.688399963,14.075,10.65660547,20.26748438,15.67469336,9.747132813,14.6191416,1.024899902,0.552710022
00:00.2,0,0,0,0,0,0,0,0,0,1.674430054,8.163400391,2.356660156,4.65557959,3.168626953,6.541641602,0.963699951,2.606400146,3.021900146,2.051800049,1.847089966,9.998076172,5.934237793,0,0,0,14.65226074,5.124839844,1.311399902,13.31908984,4.34597998,1.261100098,1.4955,0.6885,13.57149902,10.66544336,20.27073242,15.67280078,9.750172852,14.6325498,1.024400024,0.552070007
00:00.2,0,0,0,0,0,0,0,0,0,1.681139893,8.165060547,2.358099854,4.658301758,3.163731689,6.536180176,0.962200012,2.605,3.013600098,2.056300049,1.845839844,9.999505859,5.937812012,0,0,0,14.69512012,5.247790039,1.3105,13.32,4.351950195,1.265699951,1.495800049,0.689200012,13.81508984,10.67497852,20.27060742,15.61978906,9.757719727,14.63332227,1.022200012,0.55173999
00:00.2,0,0,0,0,0,0,0,0,0,1.684869873,8.160779785,2.357140137,4.634501465,3.15993335,6.498861816,0.962099976,2.606100098,3.008900146,1.789900024,1.843640015,10.00738477,5.932416016,0,0,0,14.70298047,5.811890137,1.310699951,13.31978027,4.357550293,1.265700073,1.495900024,0.689299988,14.34975977,10.66392969,20.25883789,15.58998438,9.750501953,14.60624609,1.024699951,0.551869995
00:00.2,0,0,0,0,0,0,0,0,0,1.68525,8.162100098,2.357159912,4.611975098,3.159448486,6.473894043,0.964299927,2.607899902,3.013699951,1.771099976,1.844189819,10.00151367,6.826738281,0,0,0,14.67356055,6.079260254,1.313,13.32926953,4.348470215,1.265099976,1.495400024,0.688599915,13.42136035,10.67519434,20.25346875,15.66065723,9.757209961,14.60041895,1.031900024,0.552809998
00:00.3,0,0,0,0,0,0,0,0,0,1.684939941,8.141060547,2.358159912,4.602430664,3.162820313,6.479595703,0.960100037,2.606899902,3.019600098,1.771699951,1.846219971,9.982583984,6.755003906,0,0,0,14.59644043,5.950399902,1.310900024,13.33286035,4.351339844,1.265000122,1.495800049,0.688199951,13.38900879,11.44352344,20.2425332,15.67794531,9.754087891,14.59123438,1.023700012,0.552529968
00:00.3,0,0,0,0,0,0,0,0,0,1.684839966,8.16236084,2.358000244,4.60657666,3.163721436,6.383138672,0.963100037,2.605599854,3.016100098,1.7745,1.847039917,9.970541992,6.15551416,0,0,0,14.60719727,5.355510254,1.3595,13.33209961,4.341669922,1.261399902,1.495400024,0.687999939,13.36998926,11.03941309,20.24138086,15.66605859,9.745654297,14.62469434,1.016200012,0.550689941
00:00.3,0,0,0,0,0,0,0,0,0,1.681840088,8.145580078,2.359160156,4.601669434,3.162993896,6.436551758,0.961599976,2.606300049,3.012399902,1.776599976,1.847309937,9.971228516,6.018459961,0,0,0,14.59836133,5.256470215,1.403900024,13.31968945,4.336549805,1.258599976,1.494400024,0.688700012,13.42200098,10.7827666,20.23432031,15.68233105,9.748355469,14.63675781,1.018599976,0.551820007
00:00.3,0,0,0,0,0,0,0,0,0,1.682899902,8.082900391,2.355,4.608149902,3.153584717,6.462994141,0.962400024,2.605399902,3.011699951,1.763700073,1.84267981,9.984259766,6.017071289,0,0,0,14.57021973,5.189039551,1.423699951,13.321,4.354840332,1.260299927,1.493399902,0.688600037,13.80081055,10.78010156,20.25006055,15.67582617,9.748172852,14.62438867,1.025199951,0.55048999
00:00.3,0,0,0,0,0,0,0,0,0,1.675130127,8.021620117,2.357059814,4.623153809,3.154873779,6.462602051,0.985600037,2.604499756,3.007,1.764000122,1.841009888,10.00697461,6.010816406,0,0,0,14.54324023,5.169,1.423900024,13.32677051,4.349800293,1.252800049,1.493200073,0.688799988,14.50008008,10.778875,20.24779492,15.81896191,9.71884375,14.61196289,1.024999878,0.551970032
